                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    1.320000000E+03    8.541650176E+01    5.391396582E+00    8.414788842E+01    1.032363068E-02
    1.321000000E+03    9.238831997E+01    5.999730825E+01    3.443218708E+02    2.041021906E-19
    1.322000000E+03    5.221812725E+01    4.932137430E+01    3.607094288E+02    1.293206648E-20
    1.323000000E+03    9.191039205E+01    6.526520848E+01    2.738943338E+02    5.043860064E-13
    1.324000000E+03    4.551474154E+01    9.154557586E+01    2.148499966E+02    1.268331418E-08
    1.325000000E+03    8.533800393E+00    4.411739111E+01    4.524025917E+01    4.636831062E-01
    1.326000000E+03    5.087998509E+01    9.167451859E+01    3.451743603E+02    1.848649767E-19
    1.327000000E+03    5.469982028E+01    4.852492511E+01    3.482987642E+02    2.340244613E-19
    1.328000000E+03    9.103543758E+01    2.940309644E+01    2.074229717E+02    3.196561618E-08
    1.329000000E+03    1.091476232E+01    4.615848362E+01    5.861283541E+01    2.567214951E-01
    1.330000000E+03    1.188632250E+01    9.374830723E+01    1.619385004E+02    4.693970804E-06
    1.331000000E+03    5.941302329E+00    1.170138493E+01    2.983258724E+02    5.620185727E-16
    1.332000000E+03    3.143671751E+01    4.721138477E+01    1.646926641E+02    3.659558625E-05
    1.333000000E+03    8.131157160E+01    5.595991611E+01    3.430176735E+02    5.905872261E-19
    1.334000000E+03    4.320251942E+00    2.136376500E+01    3.749533415E+02    1.679492055E-23
    1.335000000E+03    6.789116189E-01    1.522535086E+01    1.840758681E+02    5.138207233E-08
    1.336000000E+03    4.833646119E+01    6.933259368E+01    2.191474676E+02    1.974356471E-08
    1.337000000E+03    2.941313684E+01    7.030575275E+01    2.145743370E+02    2.962667061E-08
    1.338000000E+03    7.137473226E+01    7.051453590E+01    1.893859744E+02    1.234203167E-06
    1.339000000E+03    5.752173066E+00    4.996502697E+01    3.377062798E+02    3.538003975E-19
    1.340000000E+03    1.883464456E+01    6.417714357E+01    3.995910645E+02    7.559972204E-26
    1.341000000E+03    4.690542519E+01    5.252504349E+01    3.668111324E+02    2.885116891E-21
    1.342000000E+03    1.587178558E+01    5.504874587E+01    2.810807705E+02    1.688562491E-13
    1.343000000E+03    2.226538584E+00    8.299090713E+00    1.872300506E+01    3.019153581E-01
    1.344000000E+03    1.489701718E+01    9.695331007E+00    6.774455309E+01    6.011386357E-02
    1.345000000E+03    5.474904180E+01    8.346431255E+01    2.096008062E+02    5.409331306E-08
    1.346000000E+03    7.062093019E+01    1.097564474E+01    3.898151398E+02    2.053562267E-24
    1.347000000E+03    7.717434168E+01    5.153974295E+01    2.671352386E+02    4.527819707E-12
    1.348000000E+03    1.069290265E+01    6.422103047E+01    7.207022905E+01    9.455542368E-02
    1.349000000E+03    7.289247513E+01    1.477935910E+01    1.931394219E+02    3.533697352E-07
    1.350000000E+03    2.078226060E+01    9.751237035E+01    2.168682814E+02    1.657622297E-09
    1.351000000E+03    3.254268169E+01    4.460904598E+01    3.880016088E+02    1.004853159E-23
    1.352000000E+03    9.516270459E+00    4.449520111E+01    7.658659816E+01    6.653700357E-02
    1.353000000E+03    1.472098380E+01    1.735418141E+01    2.126593739E+01    2.162602665E+00
    1.354000000E+03    4.313892424E+01    2.219441086E+01    3.048637152E+02    1.806131985E-15
    1.355000000E+03    5.854245424E+01    5.648071170E+01    3.176132441E+02    2.539106414E-16
    1.356000000E+03    2.003805153E+00    2.285335064E+01    8.467990756E+01    5.209866623E-03
    1.357000000E+03    1.462193131E+01    9.552382827E+01    3.648654461E+02    3.160019646E-22
    1.358000000E+03    4.319042265E+01    4.014165103E+01    7.460029721E+01    2.399001933E-01
    1.359000000E+03    1.141870096E+01    9.201466441E+01    3.336596012E+02    6.395591830E-19
    1.360000000E+03    8.700452447E+01    3.825339377E+01    1.194858313E+02    2.454837326E-03
    1.361000000E+03    4.874638617E+01    2.577344887E+00    3.282553196E+02    1.311070787E-18
    1.362000000E+03    8.988398314E+01    8.620586991E+01    2.270399809E+02    1.108597258E-09
    1.363000000E+03    1.821818948E+01    3.878775239E+01    1.991285831E+01    3.645777974E+00
    1.364000000E+03    7.712901235E+01    4.218922555E+01    3.464219332E+02    2.739312718E-19
    1.365000000E+03    8.244661093E+01    8.643614650E+01    3.219290495E+02    3.213822323E-17
    1.366000000E+03    7.816429138E+01    2.312485427E+01    8.741796613E+01    4.364225810E-02
    1.367000000E+03    3.856711686E+01    2.059331983E+01    3.728724480E+02    2.527017399E-22
    1.368000000E+03    3.319048584E+01    2.063809633E+01    2.992540121E+02    4.539270187E-15
    1.369000000E+03    1.924862415E+01    7.026949525E+01    3.496559143E+02    7.347876784E-20
    1.370000000E+03    4.656026661E+01    4.189918041E+01    3.971036434E+02    9.389368171E-25
    1.371000000E+03    5.437615514E+01    1.612869948E+01    2.136939764E+02    2.309045104E-08
    1.372000000E+03    7.910782695E+01    7.495773435E+01    2.666111708E+02    3.687233371E-12
    1.373000000E+03    2.854274511E+01    3.501974940E+01    3.815684080E+02    3.805000080E-23
    1.374000000E+03    4.897884429E+01    3.737033606E+01    3.323879480E+02    7.567954796E-18
    1.375000000E+03    8.648137450E+01    9.544893503E+01    2.232255697E+02    9.412753559E-10
    1.376000000E+03    8.982543945E+01    4.634583592E+01    1.703711152E+02    7.490615025E-06
    1.377000000E+03    3.901920095E+00    5.298494101E+01    3.784349263E+01    3.364937240E-01
    1.378000000E+03    9.549946189E+01    4.103681147E+01    3.375055552E+02    5.258891574E-19
    1.379000000E+03    1.462765038E+01    4.733841419E+01    7.546278089E+00    6.629422091E+00
    1.380000000E+03    7.231246233E+01    3.723500073E+01    2.033302784E+02    1.815211545E-07
    1.381000000E+03    9.184427559E+00    1.651220471E+01    3.880396128E+02    9.921599347E-25
    1.382000000E+03    1.534053832E+01    5.626031756E+01    2.317782789E+01    2.771663895E+00
    1.383000000E+03    6.038063169E+01    5.447341800E+01    2.587767363E+02    2.788086908E-11
    1.384000000E+03    9.499354959E+01    9.651789069E+01    3.798994541E+02    4.621641410E-24
    1.385000000E+03    3.009557351E+00    2.409784645E+01    1.899966240E+02    9.633209216E-08
    1.386000000E+03    5.468407646E+00    3.837084770E+01    8.291512728E+01    2.290259005E-02
    1.387000000E+03    5.155137777E+01    6.067255139E+01    2.842173338E+02    2.340828605E-13
    1.388000000E+03    6.084877625E+00    7.697929740E+01    4.844539165E+01    2.001827139E-01
    1.389000000E+03    9.503201842E+01    7.665439248E+01    1.246512413E+02    4.460673557E-04
    1.390000000E+03    4.763300419E+01    2.778361738E+01    2.834676266E+02    1.787090291E-13
    1.391000000E+03    1.511214823E+01    5.548584461E+01    3.775210857E+02    7.101953225E-23
    1.392000000E+03    9.306279421E+01    3.798712492E+01    3.150315523E+02    9.787235663E-17
    1.393000000E+03    8.259610087E+00    1.146454513E+01    8.001565933E+01    1.657490804E-02
    1.394000000E+03    2.070364356E+01    1.474699471E+00    1.619757771E+02    1.606085280E-06
    1.395000000E+03    5.162485242E+01    9.865417480E+01    5.326749086E+01    5.002018910E-02
    1.396000000E+03    9.145948291E+01    5.436248779E+01    4.547350407E+01    4.616005615E-01
    1.397000000E+03    1.537809521E+01    2.853029966E+01    3.945871592E+02    5.477972877E-25
    1.398000000E+03    8.899310827E+01    7.752460837E+01    3.051810265E+02    1.089518079E-15
    1.399000000E+03    6.989435107E+00    6.488190889E+01    3.377567768E+02    4.385789648E-19
    1.400000000E+03    8.160226941E+01    8.121926188E+01    2.916810513E+02    2.275824686E-14
    1.401000000E+03    8.611180186E+01    9.075464010E+01    5.264536142E+01    1.523719669E-01
    1.402000000E+03    7.766757607E+01    8.507145196E+00    1.702539444E+02    3.873771832E-06
    1.403000000E+03    2.618988156E+01    7.707768083E+01    2.303597212E+02    1.837165120E-09
    1.404000000E+03    3.167780638E+01    6.244757175E+01    4.491653740E+01    1.302409503E+00
    1.405000000E+03    8.328951597E+01    9.700883031E+01    4.454114437E+01    1.007203342E-01
    1.406000000E+03    1.475145519E+01    7.272288799E+01    2.002429724E+02    1.273098251E-07
    1.407000000E+03    1.145935953E+01    8.718361706E+00    1.952847481E+02    6.156563228E-08
    1.408000000E+03    3.660179973E+01    2.040245757E+00    2.954248190E+02    9.719164663E-16
    1.409000000E+03    3.526269691E-01    2.187248766E+01    1.396864176E+02    1.512879017E-05
    1.410000000E+03    6.701691747E+01    1.458324641E+01    1.943537712E+02    3.216495832E-07
    1.411000000E+03    4.879182875E+01    8.636479974E+01    1.151107401E+01    5.071292789E+00
    1.412000000E+03    2.360306531E+01    7.708800435E+01    3.760898590E+02    1.348573509E-22
    1.413000000E+03    3.610750139E+01    5.935267210E+01    4.308245182E+01    1.580126210E+00
    1.414000000E+03    8.571681380E+00    8.440325260E+01    1.096881256E+01    3.281736816E+00
    1.415000000E+03    1.722264588E+01    5.277850628E+01    1.413026929E+02    3.442372704E-04
    1.416000000E+03    1.355594695E+01    5.975525975E+01    3.159566879E+02    1.116615636E-16
    1.417000000E+03    5.443735719E+01    9.833282232E+01    3.725940228E+02    5.513033857E-23
    1.418000000E+03    5.490803719E+01    7.162165642E+00    1.673847079E+02    6.765639869E-06
    1.419000000E+03    1.956717819E+01    6.524180770E+01    2.146331787E+02    2.221306575E-08
    1.420000000E+03    9.170492291E+01    2.257818133E+01    2.351999134E+01    1.374123472E+00
    1.421000000E+03    3.989189267E+01    4.698175192E+01    2.208783627E+02    1.596041150E-08
    1.422000000E+03    8.111599684E+01    9.590168595E+01    6.210089326E+01    4.758474408E-02
    1.423000000E+03    5.069442987E+01    3.791839778E+01    2.090322822E+01    4.807560157E+00
    1.424000000E+03    6.793163717E+00    9.289407730E+01    3.432900190E+02    3.578453332E-20
    1.425000000E+03    4.751804769E+01    4.080536067E+01    4.222553670E+01    1.781863690E+00
    1.426000000E+03    9.183529764E+00    2.525311112E+01    3.409757614E+02    1.619497424E-19
    1.427000000E+03    1.659061909E+01    9.055390954E+01    3.969012976E+02    1.858727037E-25
    1.428000000E+03    2.687493563E+01    6.984189153E+00    3.772486687E+02    1.935306562E-23
    1.429000000E+03    9.836331010E+01    2.386571914E+01    3.576371670E+01    1.228768535E-01
    1.430000000E+03    2.137524784E+01    9.678885937E+01    3.304181814E+02    1.024467385E-18
    1.431000000E+03    5.037810802E+01    3.200965524E+01    3.570895910E+02    2.209074709E-20
    1.432000000E+03    3.179090321E+01    9.762462974E+01    6.970281601E+01    2.510024408E-02
    1.433000000E+03    7.015803456E+01    7.857998013E+01    1.819777846E+02    2.790121657E-06
    1.434000000E+03    9.877316356E+01    7.308373451E+01    1.826157212E+02    1.539318888E-07
    1.435000000E+03    3.082624376E+01    3.735417128E+01    2.574156046E+02    2.357398333E-11
    1.436000000E+03    6.868689060E+01    5.298300982E+01    2.078557968E+02    1.119442223E-07
    1.437000000E+03    5.819685459E+01    3.660485148E+01    3.609786510E+02    1.036055235E-20
    1.438000000E+03    1.260142624E+01    1.610687822E+01    2.604516029E+02    2.730105851E-12
    1.439000000E+03    1.068997607E+01    5.722458959E+01    3.265590191E+02    8.690140096E-18
    1.440000000E+03    6.881361008E+01    4.765904695E+00    2.226095915E+02    1.520835131E-09
    1.441000000E+03    4.589400291E+01    8.658772707E+01    3.091897070E+01    1.642097392E+00
    1.442000000E+03    8.648493290E+01    3.588762879E+01    1.778512001E+02    3.386115631E-06
    1.443000000E+03    5.148853064E+01    9.252072126E+00    3.959348440E+02    3.222677292E-25
    1.444000000E+03    7.487366199E+01    2.397335470E+01    3.998422325E+01    1.195283007E+00
    1.445000000E+03    8.603110909E+01    8.584706187E+01    9.201586843E+01    1.400800987E-02
    1.446000000E+03    9.440767169E+01    5.881985277E+00    1.093157887E+02    5.481182361E-04
    1.447000000E+03    1.533527765E+00    6.980831027E+01    1.043673232E+01    8.664519560E-01
    1.448000000E+03    7.793475986E+01    6.405603141E+00    2.360626459E+02    1.732109245E-10
    1.449000000E+03    8.966300488E+01    2.168534845E+01    2.640978098E+02    2.277371968E-12
    1.450000000E+03    9.052509069E+01    3.091523945E+01    1.891200095E+01    2.337976489E+00
    1.451000000E+03    1.837754697E+01    4.114108682E+01    2.492503643E+02    6.904412400E-11
    1.452000000E+03    5.800712705E+01    6.440281272E+01    1.607262194E+01    5.754796630E+00
    1.453000000E+03    6.707432866E+01    5.320246518E+00    2.059967756E+02    2.209464749E-08
    1.454000000E+03    4.471170604E+01    9.481830001E+01    4.233610630E+01    3.422292914E-01
    1.455000000E+03    4.944794476E+01    2.523916066E+01    2.893960476E+02    5.137036314E-14
    1.456000000E+03    3.770703971E+01    2.739093006E+01    1.824214339E+02    3.024779356E-06
    1.457000000E+03    5.726516843E+01    5.103619695E+01    2.855802059E+02    1.822096192E-13
    1.458000000E+03    9.457122684E+01    5.986052752E+01    1.720001101E+02    3.326529202E-06
    1.459000000E+03    8.627637029E+01    5.707409382E+01    1.874997020E+02    1.066153554E-06
    1.460000000E+03    4.539903998E+01    2.980840504E+01    3.563301563E+02    2.431197102E-20
    1.461000000E+03    8.098464012E+01    2.105550021E+01    5.807428360E+01    2.861414703E-01
    1.462000000E+03    5.861323476E+01    6.492824554E+01    3.909801543E+01    1.947682664E+00
    1.463000000E+03    9.270634055E+01    8.496163487E+01    1.765624523E+02    1.258810259E-06
    1.464000000E+03    1.646141708E+01    6.593236327E+01    2.411648273E+02    2.506637689E-10
    1.465000000E+03    7.688626647E+01    1.226250753E+01    2.885000229E+02    2.321555700E-14
    1.466000000E+03    8.394493461E+01    1.943731457E+01    3.548716068E+02    1.520397766E-20
    1.467000000E+03    4.571163058E+01    3.191240132E+00    1.482995391E+02    2.906308005E-05
    1.468000000E+03    1.401730925E+01    3.879352510E+01    3.904670000E+02    1.931784752E-24
    1.469000000E+03    3.788828552E+01    5.482243299E+01    2.439454317E+02    3.377015116E-10
    1.470000000E+03    1.267025918E+01    5.237872005E+01    3.668342829E+02    8.160413567E-22
    1.471000000E+03    4.138232395E+00    7.051047683E+01    3.516286910E+01    3.678533463E-01
    1.472000000E+03    8.891351223E+01    5.582945347E+01    3.682919502E+02    1.010355170E-21
    1.473000000E+03    9.368761778E+01    4.994977713E+01    6.987474114E+00    4.587770887E+00
    1.474000000E+03    6.715195775E+01    7.861960530E+01    1.029609799E+02    1.587987659E-02
    1.475000000E+03    3.605800569E+01    4.574842751E+01    1.630127549E+02    4.914412234E-05
    1.476000000E+03    4.299262166E+01    5.338493586E+01    3.370543242E+02    3.095217453E-18
    1.477000000E+03    2.461813092E+01    4.425818622E+01    2.676279306E+02    3.308703977E-12
    1.478000000E+03    8.318533190E-01    1.685800850E+01    2.482067108E+02    2.334450321E-12
    1.479000000E+03    4.495693147E+01    6.457473040E+01    8.404141068E+01    1.165996474E-01
    1.480000000E+03    1.463933736E+01    4.201704264E+01    2.937065840E+02    1.193817394E-14
    1.481000000E+03    3.119030297E+01    3.870312572E+01    7.407128811E+01    2.098022000E-01
    1.482000000E+03    8.429496288E+01    9.740700722E+01    2.757583857E+02    6.833858639E-14
    1.483000000E+03    3.172054589E+01    4.034985304E+01    1.074109793E+02    1.523705559E-02
    1.484000000E+03    5.814746618E+01    7.751320004E+01    1.316891909E+02    1.247504051E-03
    1.485000000E+03    7.538200021E+01    1.646567732E+01    1.779360652E+02    2.889685436E-06
